"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","surveyor","hakai_id","sample_type","collected_start","collected_end","species","quantity","length_cm","estimated_quantity","quality_log","qc_flag_lengths","qc_flag_abunds","substrate","decimal_lat","decimal_long","end_transect_decimal_lat","end_transect_decimal_lon"
"973","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5","2020-08-07",5,"carolyn,gillian","derek","MGFSH34396","fish","2020-08-07 15:26:38","2020-08-07 15:31:52","threespine_stickleback",10,2,FALSE,NA,"AV",NA,"sand",51.64532132,"-128.1192523",51.6453219,"-128.1195226"
"974","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5","2020-08-07",5,"carolyn,gillian","derek","MGFSH34397","fish","2020-08-07 15:26:38","2020-08-07 15:31:52","flounder/starry",1,18,FALSE,NA,"AV",NA,"sand",51.64532132,"-128.1192523",51.6453219,"-128.1195226"
"975","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6","2020-08-07",6,"carolyn,gillian","zach","MGFSH34398","fish","2020-08-07 15:59:05","2020-08-07 16:04:15","greenling/lingcod",1,15,FALSE,NA,"AV","SVD","sand",51.64474874,"-128.1198408",51.6447483,"-128.1201111"
"976","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6","2020-08-07",6,"carolyn,gillian","zach","MGFSH34399","fish","2020-08-07 15:59:05","2020-08-07 16:04:15","greenling/lingcod",1,18,FALSE,NA,"AV","SVD","sand",51.64474874,"-128.1198408",51.6447483,"-128.1201111"
"977","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6","2020-08-07",6,"carolyn,gillian","derek","MGFSH34400","fish","2020-08-07 15:56:54","2020-08-07 16:00:03","threespine_stickleback",1,4,FALSE,NA,"AV",NA,"sand",51.64474874,"-128.1198408",51.6447483,"-128.1201111"
"978","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6","2020-08-07",6,"carolyn,gillian","derek","MGFSH34401","fish","2020-08-07 15:56:54","2020-08-07 16:00:03","perch/shiner",4,9,FALSE,NA,"AV",NA,"sand",51.64474874,"-128.1198408",51.6447483,"-128.1201111"
"979","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6","2020-08-07",6,"carolyn,gillian","derek","MGFSH34402","fish","2020-08-07 15:56:54","2020-08-07 16:00:03","perch/striped",1,10,FALSE,NA,"AV","SVD","sand",51.64474874,"-128.1198408",51.6447483,"-128.1201111"
"980","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6","2020-08-07",6,"carolyn,gillian","derek","MGFSH34403","fish","2020-08-07 15:56:54","2020-08-07 16:00:03","perch/striped",1,12,FALSE,NA,"AV","SVD","sand",51.64474874,"-128.1198408",51.6447483,"-128.1201111"
"981","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6","2020-08-07",6,"carolyn,gillian","derek","MGFSH34404","fish","2020-08-07 15:56:54","2020-08-07 16:00:03","perch/pile",6,8,FALSE,NA,"AV",NA,"sand",51.64474874,"-128.1198408",51.6447483,"-128.1201111"
"982","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6","2020-08-07",6,"carolyn,gillian","derek","MGFSH34405","fish","2020-08-07 15:56:54","2020-08-07 16:00:03","greenling/white-spotted",1,9,FALSE,NA,"AV",NA,"sand",51.64474874,"-128.1198408",51.6447483,"-128.1201111"
"983","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2020-08-09",1,"angeleen,carolyn","derek","MGFSH37832","fish","2020-08-09 11:59:54","2020-08-09 12:03:02","rockfish/cqb",4,3,FALSE,NA,"AV",NA,"sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"984","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2020-08-09",1,"angeleen,carolyn","derek","MGFSH37833","fish","2020-08-09 11:59:54","2020-08-09 12:03:02","greenling/kelp",1,9,FALSE,NA,"AV","SVD","sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"985","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2020-08-09",1,"angeleen,carolyn","derek","MGFSH37834","fish","2020-08-09 11:59:54","2020-08-09 12:03:02","greenling/kelp",1,5,FALSE,NA,"AV","SVD","sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"986","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2020-08-09",1,"angeleen,carolyn","derek","MGFSH37835","fish","2020-08-09 11:59:54","2020-08-09 12:03:02","greenling/kelp",1,23,FALSE,NA,"AV","SVD","sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"987","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2020-08-09",1,"angeleen,carolyn","zach","MGFSH37836","fish","2020-08-09 11:53:13","2020-08-09 11:57:22","rockfish/cqb",1,4,FALSE,NA,"AV",NA,"sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"988","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2020-08-09",1,"angeleen,carolyn","zach","MGFSH37837","fish","2020-08-09 11:53:13","2020-08-09 11:57:22","perch/shiner",1,12,FALSE,NA,"AV","AV","sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"989","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2020-08-09",1,"angeleen,carolyn","zach","MGFSH37838","fish","2020-08-09 11:53:13","2020-08-09 11:57:22","perch/shiner",2,13,FALSE,NA,"AV","AV","sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"990","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","zach","MGFSH37839","fish","2020-08-09 12:22:40","2020-08-09 12:25:55","perch/shiner",1,9,FALSE,NA,"AV","AV","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"991","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","zach","MGFSH37840","fish","2020-08-09 12:22:40","2020-08-09 12:25:55","perch/shiner",15,6,FALSE,NA,"AV","AV","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"992","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","zach","MGFSH37841","fish","2020-08-09 12:22:40","2020-08-09 12:25:55","greenling/kelp",1,9,FALSE,NA,"AV","SVD","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"993","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","zach","MGFSH37842","fish","2020-08-09 12:22:40","2020-08-09 12:25:55","greenling/kelp",1,24,FALSE,NA,"AV","SVD","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"994","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","zach","MGFSH37843","fish","2020-08-09 12:22:40","2020-08-09 12:25:55","greenling/kelp",1,11,FALSE,NA,"AV","SVD","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"995","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","zach","MGFSH37844","fish","2020-08-09 12:22:40","2020-08-09 12:25:55","pipefish/bay",1,30,FALSE,NA,"SVC",NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"996","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","zach","MGFSH37845","fish","2020-08-09 12:22:40","2020-08-09 12:25:55","rockfish/cqb",1,4,FALSE,NA,"AV",NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"997","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","zach","MGFSH37846","fish","2020-08-09 12:22:40","2020-08-09 12:25:55","goby/blackeye",1,6,FALSE,NA,"AV",NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"998","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","derek","MGFSH37847","fish","2020-08-09 12:28:04","2020-08-09 12:33:17","greenling/kelp",2,7,FALSE,NA,"AV","AV","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"999","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","derek","MGFSH37848","fish","2020-08-09 12:28:04","2020-08-09 12:33:17","greenling/kelp",1,12,FALSE,NA,"AV","AV","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"1000","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","derek","MGFSH37849","fish","2020-08-09 12:28:04","2020-08-09 12:33:17","greenling/kelp",1,15,FALSE,NA,"AV","AV","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"1001","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","derek","MGFSH37850","fish","2020-08-09 12:28:04","2020-08-09 12:33:17","greenling/kelp",1,8,FALSE,NA,"AV","AV","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"1002","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","derek","MGFSH37851","fish","2020-08-09 12:28:04","2020-08-09 12:33:17","rockfish/copper",1,11,FALSE,NA,"AV","AV","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"1003","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","derek","MGFSH37852","fish","2020-08-09 12:28:04","2020-08-09 12:33:17","rockfish/copper",2,9,FALSE,NA,"AV","AV","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"1004","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","derek","MGFSH37853","fish","2020-08-09 12:28:04","2020-08-09 12:33:17","sole/c-o",1,20,FALSE,NA,"AV",NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"1005","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","derek","MGFSH37854","fish","2020-08-09 12:28:04","2020-08-09 12:33:17","rockfish/cqb",9,2,FALSE,NA,"AV",NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"1006","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","derek","MGFSH37855","fish","2020-08-09 12:28:04","2020-08-09 12:33:17","perch/shiner",1,9,FALSE,NA,"AV","AV","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"1007","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","derek","MGFSH37856","fish","2020-08-09 12:28:04","2020-08-09 12:33:17","perch/shiner",1,5,FALSE,NA,"AV","AV","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"1008","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","derek","MGFSH37857","fish","2020-08-09 12:28:04","2020-08-09 12:33:17","perch/shiner",4,4,FALSE,NA,"AV","AV","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"1009","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2020-08-09",2,"angeleen,carolyn","derek","MGFSH37858","fish","2020-08-09 12:28:04","2020-08-09 12:33:17","rockfish/black-yellowtail_complex",1,4,FALSE,NA,"AV",NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"1010","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2020-08-09",3,"angeleen,carolyn","derek","MGFSH37859","fish","2020-08-09 13:19:45","2020-08-09 13:23:57","rockfish/copper",1,20,FALSE,NA,"AV",NA,"sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"1011","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2020-08-09",4,"angeleen,carolyn","zach","MGFSH37883","fish","2020-08-09 13:53:54","2020-08-09 13:59:03","greenling/kelp",1,11,FALSE,NA,"AV",NA,"sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"1012","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2020-08-09",4,"angeleen,carolyn","zach","MGFSH37884","fish","2020-08-09 13:53:54","2020-08-09 13:59:03","gunnel/crescent",1,17,FALSE,NA,"AV","SVD","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"1013","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2020-08-09",4,"angeleen,carolyn","zach","MGFSH37885","fish","2020-08-09 13:53:54","2020-08-09 13:59:03","gunnel/crescent",1,16,FALSE,NA,"AV","SVD","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"1014","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2020-08-09",4,"angeleen,carolyn","zach","MGFSH37886","fish","2020-08-09 13:53:54","2020-08-09 13:59:03","perch/shiner",15,11,FALSE,NA,"AV","AV","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"1015","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2020-08-09",4,"angeleen,carolyn","zach","MGFSH37887","fish","2020-08-09 13:53:54","2020-08-09 13:59:03","perch/shiner",1,16,FALSE,NA,"SVC","AV","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"1016","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2020-08-09",4,"angeleen,carolyn","zach","MGFSH37888","fish","2020-08-09 13:53:54","2020-08-09 13:59:03","perch/shiner",1,12,FALSE,NA,"AV","AV","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"1017","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2020-08-09",4,"angeleen,carolyn","zach","MGFSH37889","fish","2020-08-09 13:53:54","2020-08-09 13:59:03","perch/shiner",1,10,FALSE,NA,"AV","AV","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"1018","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2020-08-09",4,"angeleen,carolyn","zach","MGFSH37890","fish","2020-08-09 13:53:54","2020-08-09 13:59:03","rockfish/cqb",1,4,FALSE,NA,"AV","AV","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"1019","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2020-08-09",4,"angeleen,carolyn","zach","MGFSH37891","fish","2020-08-09 13:53:54","2020-08-09 13:59:03","rockfish/cqb",2,5,FALSE,NA,"AV","AV","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"1020","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2020-08-09",4,"angeleen,carolyn","zach","MGFSH37892","fish","2020-08-09 13:53:54","2020-08-09 13:59:03","greenling/white-spotted",1,14,FALSE,NA,"AV",NA,"sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"1021","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2020-08-09",4,"angeleen,carolyn","zach","MGFSH37893","fish","2020-08-09 13:53:54","2020-08-09 13:59:03","rockfish/black-yellowtail_complex",2,7,FALSE,NA,"AV",NA,"sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"1022","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2020-08-09",5,"angeleen,carolyn","derek","MGFSH37894","fish","2020-08-09 14:40:44","2020-08-09 14:43:55","greenling/kelp",2,10,FALSE,NA,"AV","AV","sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"1023","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2020-08-09",5,"angeleen,carolyn","derek","MGFSH37895","fish","2020-08-09 14:40:44","2020-08-09 14:43:55","greenling/kelp",2,8,FALSE,NA,"AV","AV","sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"1024","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2020-08-09",5,"angeleen,carolyn","derek","MGFSH37896","fish","2020-08-09 14:40:44","2020-08-09 14:43:55","greenling/kelp",2,7,FALSE,NA,"AV","AV","sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"1025","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2020-08-09",5,"angeleen,carolyn","derek","MGFSH37897","fish","2020-08-09 14:40:44","2020-08-09 14:43:55","greenling/kelp",1,5,FALSE,NA,"AV","AV","sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"1026","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2020-08-09",5,"angeleen,carolyn","derek","MGFSH37898","fish","2020-08-09 14:40:44","2020-08-09 14:43:55","perch/shiner",2,9,FALSE,NA,"AV",NA,"sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"1027","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2020-08-09",5,"angeleen,carolyn","derek","MGFSH37899","fish","2020-08-09 14:40:44","2020-08-09 14:43:55","rockfish/black-yellowtail_complex",1,3,FALSE,NA,"AV",NA,"sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"1028","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2020-08-09",5,"angeleen,carolyn","zach","MGFSH37900","fish","2020-08-09 14:45:04","2020-08-09 14:50:12","greenling/kelp",2,10,FALSE,NA,"AV","AV","sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"1029","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2020-08-09",5,"angeleen,carolyn","zach","MGFSH37901","fish","2020-08-09 14:45:04","2020-08-09 14:50:12","greenling/kelp",1,12,FALSE,NA,"AV","AV","sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"1030","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2020-08-09",6,"angeleen,carolyn","derek","MGFSH37902","fish","2020-08-09 15:07:23","2020-08-09 15:11:35","greenling/kelp",1,8,FALSE,NA,"AV","SVD","sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"1031","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2020-08-09",6,"angeleen,carolyn","derek","MGFSH37903","fish","2020-08-09 15:07:23","2020-08-09 15:11:35","greenling/kelp",1,7,FALSE,NA,"AV","SVD","sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"1032","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2020-08-09",6,"angeleen,carolyn","derek","MGFSH37904","fish","2020-08-09 15:07:23","2020-08-09 15:11:35","perch/shiner",1,9,FALSE,NA,"AV","SVD","sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"1033","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2020-08-09",6,"angeleen,carolyn","derek","MGFSH37905","fish","2020-08-09 15:07:23","2020-08-09 15:11:35","perch/shiner",1,8,FALSE,NA,"AV","SVD","sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"1034","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2020-08-09",6,"angeleen,carolyn","derek","MGFSH37906","fish","2020-08-09 15:07:23","2020-08-09 15:11:35","flounder/unknown",1,7,FALSE,NA,"AV",NA,"sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"1035","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2020-08-09",6,"angeleen,carolyn","zach","MGFSH37907","fish","2020-08-09 15:10:38","2020-08-09 15:15:46","greenling/kelp",1,9,FALSE,NA,"AV","SVD","sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"1036","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2020-08-09",6,"angeleen,carolyn","zach","MGFSH37908","fish","2020-08-09 15:10:38","2020-08-09 15:15:46","greenling/kelp",1,10,FALSE,NA,"AV","SVD","sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"1037","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2020-08-09",6,"angeleen,carolyn","zach","MGFSH37909","fish","2020-08-09 15:10:38","2020-08-09 15:15:46","greenling/kelp",1,11,FALSE,NA,"AV","SVD","sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"1038","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2020-08-09",6,"angeleen,carolyn","zach","MGFSH37910","fish","2020-08-09 15:10:38","2020-08-09 15:15:46","perch/shiner",1,11,FALSE,NA,"AV",NA,"sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"1039","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4","2020-08-12",4,"angeleen,carolyn","derek","MGFSH38023","fish","2020-08-12 13:47:11","2020-08-12 13:52:20","perch/shiner",3,8,FALSE,NA,"AV","AV","sand",52.06138,"-128.41264",52.0615442,"-128.4126607"
"1040","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4","2020-08-12",4,"angeleen,carolyn","derek","MGFSH38024","fish","2020-08-12 13:47:11","2020-08-12 13:52:20","rockfish/cqb",1,3,FALSE,NA,"AV","AV","sand",52.06138,"-128.41264",52.0615442,"-128.4126607"
"1041","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4","2020-08-12",4,"angeleen,carolyn","derek","MGFSH38025","fish","2020-08-12 13:47:11","2020-08-12 13:52:20","rockfish/cqb",2,2,FALSE,NA,"AV","AV","sand",52.06138,"-128.41264",52.0615442,"-128.4126607"
"1042","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4","2020-08-12",4,"angeleen,carolyn","derek","MGFSH38026","fish","2020-08-12 13:47:11","2020-08-12 13:52:20","greenling/kelp",1,20,FALSE,NA,"AV",NA,"sand",52.06138,"-128.41264",52.0615442,"-128.4126607"
"1043","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2020-08-12",1,"angeleen,carolyn","zach","MGFSH37984","fish","2020-08-12 10:22:27","2020-08-12 10:27:32","greenling/kelp",1,12,FALSE,NA,"AV","SVD","sand",52.0611,"-128.41343",52.0609428,"-128.4135346"
"1044","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2020-08-12",1,"angeleen,carolyn","zach","MGFSH37985","fish","2020-08-12 10:22:27","2020-08-12 10:27:32","greenling/kelp",1,23,FALSE,NA,"AV","SVD","sand",52.0611,"-128.41343",52.0609428,"-128.4135346"
"1045","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2020-08-12",1,"angeleen,carolyn","zach","MGFSH37986","fish","2020-08-12 10:22:27","2020-08-12 10:27:32","perch/shiner",1,10,FALSE,NA,"AV","SVD","sand",52.0611,"-128.41343",52.0609428,"-128.4135346"
"1046","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2020-08-12",1,"angeleen,carolyn","zach","MGFSH37987","fish","2020-08-12 10:22:27","2020-08-12 10:27:32","perch/shiner",1,12,FALSE,NA,"AV","SVD","sand",52.0611,"-128.41343",52.0609428,"-128.4135346"
"1047","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2020-08-12",1,"angeleen,carolyn","zach","MGFSH37988","fish","2020-08-12 10:22:27","2020-08-12 10:27:32","gunnel/crescent",1,17,FALSE,NA,"AV",NA,"sand",52.0611,"-128.41343",52.0609428,"-128.4135346"
"1048","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2020-08-12",1,"angeleen,carolyn","derek","MGFSH37989","fish","2020-08-12 10:17:36","2020-08-12 10:21:43","greenling/kelp",1,10,FALSE,NA,"AV","SVD","sand",52.0611,"-128.41343",52.0609428,"-128.4135346"
"1049","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2020-08-12",1,"angeleen,carolyn","derek","MGFSH37990","fish","2020-08-12 10:17:36","2020-08-12 10:21:43","greenling/kelp",1,25,FALSE,NA,"AV","SVD","sand",52.0611,"-128.41343",52.0609428,"-128.4135346"
"1050","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2020-08-12",1,"angeleen,carolyn","derek","MGFSH37991","fish","2020-08-12 10:17:36","2020-08-12 10:21:43","greenling/kelp",1,20,FALSE,NA,"AV","SVD","sand",52.0611,"-128.41343",52.0609428,"-128.4135346"
"1051","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2020-08-12",1,"angeleen,carolyn","derek","MGFSH37992","fish","2020-08-12 10:17:36","2020-08-12 10:21:43","tubesnout",5,6,FALSE,NA,"AV",NA,"sand",52.0611,"-128.41343",52.0609428,"-128.4135346"
"1052","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2020-08-12",1,"angeleen,carolyn","derek","MGFSH37993","fish","2020-08-12 10:17:36","2020-08-12 10:21:43","perch/shiner",1,7,FALSE,NA,"AV","SVD","sand",52.0611,"-128.41343",52.0609428,"-128.4135346"
